"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_BBBspread","obs_longinflation","obs_longrate","obs_tfp","obs_gdi","obs_AAAspread","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1981-06-30",-0.9844353356499802,-46.303844627723834,-0.033281338231694324,1.7561018501303316,1.8583653510710896,4.4475,-0.47487749818704295,0.8579988291635698,0.5699999999999998,1.825,3.242218255,-1.577767788338043,-0.2426802791647198,0.12250000000000005,NaN,NaN,NaN,NaN,NaN,NaN
"1981-09-30",0.7257757861837466,-47.5367140359813,0.29974629646851714,1.848078663117203,1.8138861024575181,4.3975,-0.1715727267010081,-0.5047760727581063,0.4950000000000001,NaN,3.465133985,1.1207616234266633,0.9713901717920526,0.10499999999999998,NaN,NaN,NaN,NaN,NaN,NaN
"1981-12-31",-1.4433747827827803,-48.56620149825215,-0.24108921689057206,1.7845360320010606,1.7504036718112292,3.3975,-1.362917068631564,-0.44577697457900967,0.6349999999999998,1.6375,3.3715077875,-3.268944258926278,-1.4037323431101312,0.11999999999999966,NaN,NaN,NaN,NaN,NaN,NaN
"1982-03-31",-1.9647631801076537,-50.128763920198516,1.2095419626323711,1.335579118155561,1.435964430623482,3.5525,0.24564806489171254,-3.1016920577118245,0.6900000000000004,NaN,3.4052200825,-2.268944258926278,-1.093297843924379,0.18500000000000005,NaN,NaN,NaN,NaN,NaN,NaN
"1982-06-30",0.18596114831554988,-50.1317477165621,-0.35915855849511513,1.228309370340952,1.332796890596999,3.6275,-0.23841230790542234,-3.542640169328531,0.7600000000000002,1.3,3.293906745,-0.6623266118674545,0.04094711283444408,0.1924999999999999,NaN,NaN,NaN,NaN,NaN,NaN
"1982-09-30",-0.6521112413398145,-50.655388985879135,0.14098032216197653,1.4001138873978025,1.586204888590359,2.7525,0.6082005381389255,-3.5101106530288915,0.8275000000000001,NaN,3.133927345,-1.2762972001027486,-0.6808518529731633,0.20250000000000012,NaN,NaN,NaN,NaN,NaN,NaN
"1982-12-31",-0.19471169822959933,-51.97316941358032,0.3267732649978816,1.08065737465326,1.3928489674890354,2.32,1.5142942606546583,-1.0731727786361445,0.9175,1.2875,2.666912705,-0.18070896480863094,-0.7057751867511453,0.29000000000000004,NaN,NaN,NaN,NaN,NaN,NaN
"1983-03-31",0.9475996288807464,-51.972160949268975,0.25613627917169257,0.846764358174612,1.352425321533568,2.165,0.6713540827734121,0.77576281420636,0.7400000000000002,1.2,2.6537666675,0.5214969175443103,0.7553404519413442,0.24250000000000016,NaN,NaN,NaN,NaN,NaN,NaN
"1983-06-30",1.9508660883786333,-50.898385626569365,0.3236869112704377,0.673036079451883,0.7731873045754956,2.2,1.8956207838434658,2.4249309276659026,0.6099999999999999,NaN,2.638814285,1.846444632731539,1.3823569955503379,0.18999999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"1983-09-30",1.6394944718180815,-49.54821900228943,-0.49030563644033576,1.0400839333509548,1.5116422839974497,2.365,1.7059764150751056,4.151676137541238,0.43500000000000005,NaN,2.88161875,0.13748940885094177,1.0556125037370023,0.13750000000000018,NaN,NaN,NaN,NaN,NaN,NaN
"1983-12-31",1.7501348651293602,-48.31979074574129,0.3545323622770713,0.7224116628384181,0.8008409188553944,2.3575,1.207074730889235,4.619014140907584,0.42749999999999977,1.175,2.8891458325,1.3165938864628823,1.9710902659997975,0.12749999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"1984-03-31",1.6958594774791003,-47.28918301088676,0.21391846621111044,1.0347603888838819,0.9990839319907519,2.4225,0.5890513671443109,1.9673731724435262,0.4125000000000001,1.275,2.939839515,1.4919670207912403,2.463635612196491,0.047499999999999876,NaN,NaN,NaN,NaN,NaN,NaN
"1984-06-30",1.4036033923833569,-46.550069149044404,0.08992669279210275,0.8797843695596441,1.1656715373487003,2.6375,1.2070334760289292,3.146136410989425,0.3724999999999996,NaN,3.22726865,0.8516937938335318,1.2653010141500332,0.0,NaN,NaN,NaN,NaN,NaN,NaN
"1984-09-30",0.6720515597817056,-46.53619062546621,0.5862810340529767,0.821969249232346,0.9377725040962126,2.8475,0.4246324604971985,1.2447540441382965,0.4700000000000002,NaN,3.129306745,-0.2543668122270743,0.7885580507903889,0.040000000000000036,NaN,NaN,NaN,NaN,NaN,NaN
"1984-12-31",0.5507979703954557,-46.56322632792769,0.1580042005052129,0.6196393072616324,0.7161211564171488,2.315,1.0225141994832043,1.1902603398446066,0.4575,1.175,2.885659835,-0.5308819637422258,0.8354783147915379,0.14250000000000007,NaN,NaN,NaN,NaN,NaN,NaN
